"Beholderkin, Director",8,Large,aberration,8,LE,Cold,Hills,Material,137,Lord of Madness,1
"Beholderkin, Eye Of The Deep",8,Large,aberration(aquatic),12,LE,Cold,Aquatic,Material,138,Lord of Madness,1
"Beholderkin, Overseer",15,Large,aberration,14,LE,Cold,Hills,Material,139,Lord of Madness,1
Cildabrin,7,Large,aberration,11,NE,,Underground,Material,141,Lord of Madness,1
"Cloaker, Shadowcloak Elder",11,Huge,aberration(extraplanar),17,NE,,Any,Shadow,142,Lord of Madness,1
"Brain, Elder",25,Large,aberration,26,LE,,Underground,Material,144,Lord of Madness,1
"Kraken, Elder Eidolon",15,Gargantuan,construct(AUGMENTED),20,N,,Any,Material,146,Lord of Madness,1
Gas Spore,3,Large,plant,10,N,Cold,Hills,Material,148,Lord of Madness,1
Gibbering Mouther,5,Medium,aberration,4,N,,Underground,Material,150,Lord of Madness,1
"Gray Render, Half-Farspawn",10,Large,"outsider(native,AUGMENTED)",10,CE,Temperate,Marshes,Material,151,Lord of Madness,1
Hound Of The Gloom,9,Large,aberration,12,NE,,Underground,Material,153,Lord of Madness,1
Embrac (Illithidae),7,Large,aberration,11,N,,Underground,Material,154,Lord of Madness,1
Kigrid (Illithidae),5,Medium,aberration,9,N,,Underground,Material,155,Lord of Madness,1
Saltor (Illithidae),3,Small,aberration,5,NE,,Underground,Material,156,Lord of Madness,1
"Mind Flayer, Alhoon",18,Medium,undead(augmented abberation),20,LE,,Underground,Material,157,Lord of Madness,1
"Mind Flayer, Ulitharid",12,Large,aberration,12,LE,,Underground,Material,158,Lord of Madness,1
"Mind Flayer, Vampire",9,Medium,undead,8,CE,,Underground,Material,159,Lord of Madness,1
"Hippogriff, Pseudonatural",2,Large,outsider(AUGMENTED),3,N,,Any/Underground,Material,161,Lord of Madness,1
"Psurlon, Average",5,Medium,aberration,7,NE,Warm,Deserts,Material,163,Lord of Madness,1
"Psurlon, Elder",8,Medium,aberration,12,NE,Warm,Deserts,Material,164,Lord of Madness,1
"Psurlon, Giant",11,Large,aberration,18,NE,Warm, Deserts,Material,165,Lord of Madness,1
"Golem, Shaboath",10,Large,construct(cold),11,N,,Underground,Material,166,Lord of Madness,1
Silthilar,7,Fine,"aberration(shapechanger, swarm)",9,CG,Temperate, Forests,Material,168,Lord of Madness,1
Urophion,13,Large,aberration,12,LE,,Underground,Material,170,Lord of Madness,1
Zeugalak,12,Huge,aberration,16,CN,Warm,Mountains,Material,171,Lord of Madness,1
Eagle,1/2,Small,animal,1,N,Temperate,Mountains,Material,272,Monster Manual,1
Aarakocra,1/2,Medium,monstrous humanoid,1,NG,Temperate/Warm,Mountains,Material,11,Monster of Faerun,1
Aballin,4,Large,ooze,3,N,Temperate/Warm,ANY/Underground,Material,11,Monster of Faerun,1
"Devil: Abishai, Black (Baatezu)",5,Medium,"outsider(evil, extraplanar, lawful)",5,LE,,Any/Underground,Baator (Nine Hells),12,Monster of Faerun,1
"Devil: Abishai, Green (Baatezu)",6,Medium,"outsider(evil, extraplanar, lawful)",6,LE,,Any/Underground,Baator (Nine Hells),12,Monster of Faerun,1
"Devil: Abishai, White (Baatezu)",5,Medium,"outsider(evil, extraplanar, lawful)",4,LE,,Any/Underground,Baator (Nine Hells),12,Monster of Faerun,1
"Devil: Abishai, Blue (Baatezu)",7,Medium,"outsider(evil, extraplanar, lawful)",7,LE,,Any/Underground,Baator (Nine Hells),13,Monster of Faerun,1
"Devil: Abishai, Red (Baatezu)",8,Medium,"outsider(evil, extraplanar, lawful)",8,LE,,Any/Underground,Baator (Nine Hells),13,Monster of Faerun,1
Alaghi,4,Medium,monstrous humanoid,9,N,Temperate,Forests/Mountains,Material,14,Monster of Faerun,1
Asabi ,1,Medium,humanoid(reptilian),3,LE,Temperate,Deserts,Material,15,Monster of Faerun,1
Asabi Stingtail,3,Medium,humanoid(reptilian),7,LE,Temperate,Deserts,Material,15,Monster of Faerun,1
Banedead,3,Medium,undead,6,LE,,Any,Material,16,Monster of Faerun,1
Baneguard,2,Medium,undead,4,NE,,Any/Underground,Material,17,Monster of Faerun,1
Banelar,5,Huge,magical beast,7,LE,Temperate/Warm,Aquatic/ANY,Material,18,Monster of Faerun,1
"Bat, Deep, Bonebat",2,Medium,undead,4,NE,,Any/Underground,Material,18,Monster of Faerun,1
"Bat, Deep, Night Hunter",1,Medium,BEAST,2,NE,,Any/Underground,Material,18,Monster of Faerun,1
"BAT,DEEP,SINISTER",,Large,MAGICAL BEAST,4,LN,,Any/Underground,Material,18,Monster of Faerun,1
Beast of Malar,11,Medium,magical beast(shapechanger),9,CE,,Any,Material,20,Monster of Faerun,1
"Beholderkin, Death Kiss",11,Large,aberration,12,NE,,Any,Material,22,Monster of Faerun,1
"Beholderkin, Eyeball",1/2,Tiny,aberration,1,NE,,Underground,Material,23,Monster of Faerun,1
"Beholderkin, Gouger",11,Large,aberration,14,NE,,Underground,Material,24,Monster of Faerun,1
Bullywug,1,Medium,humanoid(aquatic),1,CE,Temperate/Warm,Aquatic/Marshes,Material,25,Monster of Faerun,1
CHOLRITH,4,Large,ABERRATION,4,CE,,UNDERGROUND,Material,27,Monster of Faerun,1
Chitine,1,Small,monstrous humanoid,2,CE,,Underground,Material,26,Monster of Faerun,1
Cloaker Lord,7,Huge,aberration,9,CN,,Underground,Material,28,Monster of Faerun,1
Crawling Claw,1/3,Diminutive,construct,1,N,,Any/Underground,Material,29,Monster of Faerun,1
Darkenbeast,4,Medium,magical beast,5,NE,,Any,Material,30,Monster of Faerun,1
Dark Tree,7,Huge,plant,10,NE,Warm,Forests,Material,31,Monster of Faerun,1
Deepspawn,8,Large,aberration,14,CE,,Underground,Material,32,Monster of Faerun,1
Demon: Ghour,12,Huge,"outsider(chaotic, evil, extraplanar)",12,CE,,Any/Underground,Abyss,33,Monster of Faerun,1
Demon: Yochlol,5,Medium,"outsider(chaotic, evil, extraplanar)",6,CE,,Any/Underground,Abyss,34,Monster of Faerun,1
"Doppelganger, Greater",12,Medium,monstrous humanoid(shapechanger),9,NE,,Any/Underground,Material,35,Monster of Faerun,1
Dread Warrior,3,Medium,undead,4,NE,,Any,Material,46,Monster of Faerun,1
Firenewt,1,Medium,"monstrous humanoid(fire, reptilian)",2,NE,Warm,Mountains,Material,48,Monster of Faerun,1
Ghaunadan,5,Medium,magical beast(shapechanger),5,CE,,Underground,Material,49,Monster of Faerun,1
"Giant, Fog",8,Huge,giant(air),14,"NG, NE",Temperate,Forests/Marshes,Material,50,Monster of Faerun,1
"Giant, Phaerlin",3,Huge,giant(earth),8,NE,,Underground,Material,50,Monster of Faerun,1
Giant Strider,1,Large,magical beast(fire),2,N,Warm,Mountains,Material,51,Monster of Faerun,1
Gibberling,1/3,Small,humanoid,1,CN,Temperate,Forests/Underground,Material,52,Monster of Faerun,1
"Goblin, Dekanter",1,Medium,humanoid,2,LE,Cold/Temperate, Mountains/Underground,Material,53,Monster of Faerun,1
"Golem, Gemstone, Diamond",12,Large,construct,14,N,,Any/Underground,Material,53,Monster of Faerun,1
"Golem, Gemstone, Emerald",12,Large,construct,12,N,,Any/Underground,Material,53,Monster of Faerun,1
"Golem, Gemstone, Ruby",11,Large,construct,10,N,,Any/Underground,Material,53,Monster of Faerun,1
"Golem, Thayan",8,Medium,construct,7,N,,Any/Underground,Material,56,Monster of Faerun,1
Green Warder,4,Medium,plant,4,CG,Temperate, Forests/Underground,Material,57,Monster of Faerun,1
Groundling,2,Medium,monstrous humanoid,3,LE,,Any/Underground,Material,57,Monster of Faerun,1
Gulguthydra,12,Huge,aberration,15,N,,Forests/Marshes/Underground,Material,58,Monster of Faerun,1
Half-Fiend Draegloth,5,Large,"outsider(chaotic, evil, native)",6,CE,,Underground,Material,59,Monster of Faerun,1
Helmed Horror,10,Medium,construct,13,N,,Any,Material,60,Monster of Faerun,1
Hybsil,1,Small,fey,1,NG,Temperate, Forests/Plains,Material,61,Monster of Faerun,1
Ibrandlin,5,Gargantuan,dragon(fire),10,LN,,Any/Underground,Material,62,Monster of Faerun,1
Ice Serpent,3,Large,"elemental(air, cold)",6,N,Cold,Plains,Material,62,Monster of Faerun,1
Leucrotta,4,Large,magical beast,6,CE,Temperate, Hills/Mountains,Material,63,Monster of Faerun,1
Malaugrym,4,Medium,magical beast(shapechanger),5,CE,,Any/Underground,Material,64,Monster of Faerun,1
Meazel,4,Medium,monstrous humanoid,4,CE,,Marshes/Underground,Material,65,Monster of Faerun,1
Myrlochar,4,Medium,"outsider(chaotic, evil, extraplanar)",6,CE,,Any,Abyss,66,Monster of Faerun,1
Nishruu,6,Large,outsider(chaotic),9,CN,,Any,Limbo,67,Monster of Faerun,1
Nyth,5,Small,aberration,7,LE,,Any,Material,68,Monster of Faerun,1
Parython,5,Medium,magical beast,5,CE,Temperate,Forests/Hills/Mountains,Material,69,Monster of Faerun,1
Phaerimm,5,Large,aberration,5,NE,,Underground,Material,70,Monster of Faerun,1
"Planetouched, Genasi: EARTH",1/2,Medium,outsider,1,N,,ANY,Material,71,Monster of Faerun,1
"Planetouched, Genasi: AIR",1/2,Medium,outsider,1,N,,ANY,Material,71,Monster of Faerun,1
"Planetouched, Genasi: FIRE",1/2,Medium,outsider,1,N,,ANY,Material,71,Monster of Faerun,1
"Planetouched, Genasi: WATER",1/2,Medium,outsider,1,N,,Aquatic/Any ,Material,71,Monster of Faerun,1
"Planetouched, Tiefling, Fay'ri",2,Medium,outsider,1,CE,,Any/Underground,Material,72,Monster of Faerun,1
"Planetouched, Tiefling, Tanarukk",2,Medium,outsider,5,CE,,Any/Underground,Material,72,Monster of Faerun,1
Pterafolk,3,Large,"magical beast(reptilian, shapechanger)",4,NE,Warm,Forests,Material,74,Monster of Faerun,1
Quaggoth,3,Medium,monstrous humanoid,3,NE,,Underground,Material,75,Monster of Faerun,1
Shalarin,1/2,Medium,humanoid(aquatic),1,N,Temperate/Warm, Aquatic,Material,76,Monster of Faerun,1
Sharn,6,Large,aberration,4,CN,,Any/Underground,Material,76,Monster of Faerun,1
Siv,1,Medium,humanoid(aquatic),1,LE,,Marshes,Material,78,Monster of Faerun,1
Spectral Panther,4,Large,magical beast(incorporeal),3,NE,,Any,Material,79,Monster of Faerun,1
"Spider, Subteranean, Hairy",1/2,Fine,vermin,1/8,N,Temperate/Warm,ANY/Underground,Material,79,Monster of Faerun,1
"Spider, Subteranean, Sword",5,Large,vermin,5,N,Warm,Forests/Underground,Material,79,Monster of Faerun,1
Stinger,4,Large,monstrous humanoid,4,NE,Temperate/Warm,Deserts/Mountains/Underground,Material,80,Monster of Faerun,1
Tall Mouther,5,Large,aberration,7,N,,Forests/Hills/Mountains/Underground,Material,81,Monster of Faerun,1
Tomb Tapper,14,Huge,construct,12,N,,Underground,Material,82,Monster of Faerun,1
"Unicorn, Black",3,Large,magical beast,4,CE,,Forests/Plains,Material,83,Monster of Faerun,1
Wemic,3,Large,monstrous humanoid,5,N,Temperate/Warm, Plains,Material,84,Monster of Faerun,1
"Zombie, Tyrantfog",3,Medium,undead,4,E,,Any/Underground,Material,85,Monster of Faerun,1
Allip,3,Medium,undead(incorporeal),4,NE,,Any,Material,10,Monster Manual,1
"Elemental, Water, Elder",11,Huge,"elemental(extraplanar, water)",24,N,,Any,Elemental Water,100,Monster Manual,1
"Elemental, Water, Greater",9,Huge,"elemental(extraplanar, water)",21,N,,Any,Elemental Water,100,Monster Manual,1
"Elemental, Water, Huge",7,Huge,"elemental(extraplanar, water)",16,N,,Any,Elemental Water,100,Monster Manual,1
"Elemental, Water, Large",5,Large,"elemental(extraplanar, water)",8,N,,Any,Elemental Water,100,Monster Manual,1
"Elemental, Water, Medium",3,Medium,"elemental(extraplanar, water)",4,N,,Any,Elemental Water,100,Monster Manual,1
"Elemental, Water, Small",1,Small,"elemental(extraplanar, water)",2,N,,Any,Elemental Water,100,Monster Manual,1
"DROW, 1ST-LEVEL WARRIOR",1,Medium,HUMANOID (ELF),1,NE,,UNDERGROUND,Material,102,Monster Manual,1
Ethereal Filcher,3,Medium,aberration,5,N,,Underground,Material,104,Monster Manual,1
Ethereal Marauder,3,Medium,magical beast(extraplanar),2,N,,Any,Ethereal,105,Monster Manual,1
Ettercap,3,Medium,aberration,5,NE,Warm,Forests,Material,106,Monster Manual,1
Ettin,6,Large,giant,10,CE,Cold,Hills,Material,106,Monster Manual,1
"Dire Rat, Fiendish",1/2,Small,"magical beast(extraplanar,AUGMENTED)",1,LE,,Any,INFINITE LAYERS OF THE ABYSS,107,Monster Manual,1
Formian Taskmaster,7,Medium,"outsider(extraplanar, lawful)",6,LN,,Any,Mechanus,109,Monster Manual,1
Formian Warrior,3,Medium,"outsider(extraplanar, lawful)",4,LN,,Any,Mechanus,109,Monster Manual,1
Formian Worker,1/2,Small,"outsider(extraplanar, lawful)",1,LN,,Any,Mechanus,109,Monster Manual,1
"Angel, Astral Deva",14,Medium,"outsider(angel, extraplanar, good)",12,G,,Any,Any Good,11,Monster Manual,1
"Angel, Planetar",16,Large,"outsider(angel, extraplanar, good)",14,G,,Any,Any Good,11,Monster Manual,1
Formian Myrmarch,10,Large,"outsider(extraplanar, lawful)",12,LN,,Any,Mechanus,110,Monster Manual,1
Formian Queen,17,Large,"outsider(extraplanar, lawful)",20,LN,,Any,Mechanus,110,Monster Manual,1
Frost Worm,12,Huge,magical beast(cold),14,N,Cold,Plains,Material,111,Monster Manual,1
"Fungus, Violet",3,Medium,plant,2,N,,Underground,Material,112,Monster Manual,1
Fungus: Shrieker,1,Medium,plant,2,N,,Underground,Material,112,Monster Manual,1
Gargoyle,4,Medium,monstrous humanoid(earth),4,CE,,Any,Material,113,Monster Manual,1
"Genie, Djinni",5,Large,"outsider(air, extraplanar)",7,CG,,Any,Elemental Air,114,Monster Manual,1
"Genie, Efreeti",8,Large,"outsider(extraplanar, fire)",10,LE,,Any,Elemental Fire,115,Monster Manual,1
"Genie, Janni",4,Medium,outsider(native),6,N,Warm,Deserts,Material,116,Monster Manual,1
GHOST 5TH-LEVEL HUMAN FIGHTER,7,Medium,"UNDEAD (AUGMENTED HUMANOID, INCORPOREAL)",5,any,TEMPERATE,PLAINS,Material,117,Monster Manual,1
Ghoul,1,Medium,undead,2,CE,,Any,Material,119,Monster Manual,1
Ghoul: Ghast,3,Medium,undead,4,CE,,Any,Material,119,Monster Manual,1
"Angel, Solar",23,Large,"outsider(angel, extraplanar, good)",22,G,,Any,Any Good,12,Monster Manual,1
"Giant, Cloud",11,Huge,giant(air),17,"NG, NE",Temperate, Mountains,Material,120,Monster Manual,1
"Giant, Fire",10,Large,giant(fire),15,LE,Warm,Mountains,Material,121,Monster Manual,1
"Giant, Frost",9,Large,giant(cold),14,CE,Cold,Mountains,Material,122,Monster Manual,1
"Giant, Frost, Jarl, 8th-level Blackguard",17,Large,giant(cold),22,CE,Cold,Mountains,Material,122,Monster Manual,1
"Giant, Hill",7,Large,giant,12,CE,Temperate,Hills,Material,123,Monster Manual,1
"Giant, Stone",8,Large,giant(earth),14,N,Temperate, Mountains,Material,124,Monster Manual,1
"Giant, Stone, Elder",9,Large,giant(earth),14,N,Temperate,Mountains,Material,124,Monster Manual,1
"Giant, Storm",13,Huge,giant,19,CG,Warm,Mountains,Material,125,Monster Manual,1
Gibbering Mouther,5,Medium,aberration,4,N,,Underground,Material,126,Monster Manual,1
Girallon,6,Large,magical beast,7,N,Warm,Forests,Material,126,Monster Manual,1
Githyanki,1,Medium,humanoid(extraplanar),1,E,,Any,"Astral, Material",127,Monster Manual,1
Githzerai,1,Medium,humanoid(extraplanar),1,N,,Any/Underground,Limbo,129,Monster Manual,1
"Animated Object, Medium",2,Medium,construct,2,N,,Any,Material,13,Monster Manual,1
"Animated Object, Small",1,Small,construct,1,N,,Any,Material,13,Monster Manual,1
"Animated Object, Tiny",1/2,Tiny,construct,1/2,N,,Any,Material,13,Monster Manual,1
Gnoll,1,Medium,humanoid,2,CE,Warm,Plains,Material,130,Monster Manual,1
FOREST GNOME,1/2,Small,HUMANOID (GNOMO),1,NG,TEMPERATE,FORESTS,Material,132,Monster Manual,1
GNOME 1ST-LEVEL WARRIOR,1/2,Small,HUMANOID (GNOMO),1,NG,TEMPERATE,HILLS,Material,132,Monster Manual,1
SVIRFNEBLIN 1ST-LEVEL WARRIOR,1,Small,HUMANOID (GNOME),1,N,,Underground,Material,132,Monster Manual,1
GOBLIN ,1/3,Small,HUMANOID (GOBLINOID),1,NE,TEMPARETE,PLAINS,Material,133,Monster Manual,1
"Golem, Clay",10,Large,construct,11,N,,Any,Material,134,Monster Manual,1
"Golem, Flesh",7,Large,construct,9,N,,Any,Material,135,Monster Manual,1
"Golem, Iron",13,Large,construct,18,N,,Any,Material,136,Monster Manual,1
"Golem, Stone",11,Large,construct,14,N,,Any,Material,136,Monster Manual,1
"Golem, Stone, Greater",16,Huge,construct,42,N,,Any,Material,136,Monster Manual,1
Gorgon,8,Large,magical beast,8,N,Temperate, Plains,Material,137,Monster Manual,1
Gray Render,8,Large,magical beast,10,N,Temperate,Marshes,Material,138,Monster Manual,1
Grick,3,Medium,aberration,2,N,,Underground,Material,139,Monster Manual,1
Griffon,4,Large,magical beast,7,N,Temperate,Hills,Material,139,Monster Manual,1
"Animated Object, Colossal",10,Colossal,construct,32,N,,Any,Material,14,Monster Manual,1
"Animated Object, Gargantuan",7,Gargantuan,construct,16,N,,Any,Material,14,Monster Manual,1
"Animated Object, Huge",5,Huge,construct,8,N,,Any,Material,14,Monster Manual,1
"Animated Object, Large",3,Large,construct,4,N,,Any,Material,14,Monster Manual,1
Ankheg,3,Large,animal,3,N,Temperate/Warm, Forests/Plains/Underground,Material,14,Monster Manual,1
Grimlock,1,Medium,monstrous humanoid,2,NE,,Underground,Material,140,Monster Manual,1
Guardinal: Avoral,9,Medium,"outsider(extraplanar, good)",7,NG,,Any,Elysium,141,Monster Manual,1
Guardinal: Leonal,12,Medium,"outsider(extraplanar, good)",12,NG,,Any,Elysium,142,Monster Manual,1
Hag: Annis,6,Large,monstrous humanoid,7,CE,Cold, Marshes,Material,143,Monster Manual,1
Hag: Green Hag,5,Medium,monstrous humanoid,9,CE,Temperate,Marshes,Material,143,Monster Manual,1
Hag: Sea Hag,4,Medium,monstrous humanoid(aquatic),3,CE,Temperate,Aquatic,Material,143,Monster Manual,1
HALF-CELESTIAL 9TH-LEVEL HUMAN PALADIN,11,Medium,"OUTSIDER (AUGMENTED HUMANOID, NATIVE)",9,LG,Temperate,Plains,Material,145,Monster Manual,1
HALF-BLACK DRAGON 4TH-LEVEL HUMAN FIGHTER,6,Medium,DRAGON (AUGMENTED HUMANOID),4,CE,Temperate,Plains,Material,146,Monster Manual,1
HALF-FIEND 7TH-LEVEL HUMAN CLERIC,9,Medium,"OUTSIDER (AUGMENTED HUMANOID, NATIVE)",7,ANY E,Temperate,Plains,Material,147,Monster Manual,1
HALFLING: DEEP,1/2,Small,HUMANOID (HALFLING),1,N,WARM, HILLS,Material,149,Monster Manual,1
HALFLING: TALLFELOW,1/2,Small,HUMANOID (HALFLING),1,N,TEMPERATE,FORESTS,Material,149,Monster Manual,1
HALFLING,1/2,Small,HUMANOID (HALFLING),1,N,Warm,Plains,Material,149,Monster Manual,1
Aranea,4,Medium,magical beast(shapechanger),3,N,Temperate,Forests,Material,15,Monster Manual,1
Harpy,4,Medium,monstrous humanoid,7,CE,Temperate,Marshes,Material,151,Monster Manual,1
"Harpy Archer, 7th-level Fighter",11,Medium,monstrous humanoid,14,CE,Temperate,Marshes,Material,151,Monster Manual,1
Hell Hound,3,Medium,"outsider(evil, extraplanar, fire, lawful)",4,LE,,Any,Baator (Nine Hells),151,Monster Manual,1
"Hell Hound, Nessian Warhound",9,Large,"outsider(evil, extraplanar, fire, lawful)",12,LE,,Any,Baator (Nine Hells),152,Monster Manual,1
Hippogriff,2,Large,magical beast,3,N,Temperate, Hills,Material,152,Monster Manual,1
HOBGOBLIN,1/2,Medium,HUMANOID (GOBLINOID),1,LE,WARM,HILLS,Material,153,Monster Manual,1
Homunculus,1,Tiny,construct,2,any,,Any,Material,154,Monster Manual,1
Howler,3,Large,"outsider(chaotic, evil, extraplanar)",6,CE,,Any,Any Chaotic,154,Monster Manual,1
"Hydra, 5-headed",4,Huge,magical beast,5,N,Temperate,Marshes,Material,156,Monster Manual,1
"Hydra, 6-headed",5,Huge,magical beast,6,N,Temperate,Marshes,Material,156,Monster Manual,1
"Hydra, 7-headed",6,Huge,magical beast,7,N,Temperate,Marshes,Material,156,Monster Manual,1
"Hydra, cryo/pyro, 5-headed",6,Huge,magical beast,5,N,Cold/Warm,Marshes,Material,156,Monster Manual,1
"Hydra, cryo/pyro, 6-headed",7,Huge,magical beast,6,N,Cold/Warm,Marshes,Material,156,Monster Manual,1
"Hydra, cryo/pyro, 7-headed",8,Huge,magical beast,7,N,Cold/Warm,Marshes,Material,156,Monster Manual,1
"Hydra, 10-headed",9,Huge,magical beast,10,N,Temperate,Marshes,Material,157,Monster Manual,1
"Hydra, 11-headed",10,Huge,magical beast,11,N,Temperate,Marshes,Material,157,Monster Manual,1
"Hydra, 12-headed",11,Huge,magical beast,12,N,Temperate,Marshes,Material,157,Monster Manual,1
"Hydra, 8-headed",7,Huge,magical beast,8,N,Temperate,Marshes,Material,157,Monster Manual,1
"Hydra, 9-headed",8,Huge,magical beast,9,N,Temperate,Marshes,Material,157,Monster Manual,1
"Hydra, cryo/pyro, 10-headed",11,Huge,magical beast,10,N,Cold/Warm,Marshes,Material,157,Monster Manual,1
"Hydra, cryo/pyro, 11-headed",12,Huge,magical beast,11,N,Cold/Warm,Marshes,Material,157,Monster Manual,1
"Hydra, cryo/pyro, 12-headed",13,Huge,magical beast,12,N,Cold/Warm,Marshes,Material,157,Monster Manual,1
"Hydra, cryo/pyro, 8-headed",9,Huge,magical beast,8,N,Cold/Warm,Marshes,Material,157,Monster Manual,1
"Hydra, cryo/pyro, 9-headed",10,Huge,magical beast,9,N,Cold/Warm,Marshes,Material,157,Monster Manual,1
Inevitable: Kolyarut,12,Medium,"construct(extraplanar, lawful)",13,LN,,Any,Mechanus,159,Monster Manual,1
Inevitable: Marut,15,Large,"construct(extraplanar, lawful)",15,LN,,Any,Mechanus,159,Monster Manual,1
Inevitable: Zelekhut,9,Large,"construct(extraplanar, lawful)",8,LN,,Any,Mechanus,159,Monster Manual,1
"Archon, Lantern Archon",2,Small,"outsider(archon, extraplanar, good, lawful)",1,LG,,Any,Celestia,16,Monster Manual,1
Invisible Stalker,7,Large,"elemental(air, extraplanar)",8,N,,Any,Elemental Air,160,Monster Manual,1
KOBOLD,1/4,Small,HUMANOID (REPTILIAN),1,LE,TEMPEREST,FOREST,Material,161,Monster Manual,1
Kraken,12,Gargantuan,magical beast(aquatic),20,NE,Temperate,Aquatic,Material,162,Monster Manual,1
Krenshar,1,Medium,magical beast,2,N,Temperate/Warm,Forests/Plains,Material,163,Monster Manual,1
Kuo-Toa,2,Medium,monstrous humanoid(aquatic),2,NE,,Aquatic/Underground,Material,163,Monster Manual,1
Lamia,6,Large,magical beast,9,CE,Temperate,Deserts,Material,165,Monster Manual,1
Lammasu,8,Large,magical beast,7,LG,Temperate,Deserts,Material,166,Monster Manual,1
"Lammasu, Golden Protector (celestial Half-dragon)",13,Large,dragon(extraplanar),10,LG,,Any,Celestia,166,Monster Manual,1
LICH,13,Medium,UNDEAD (AUGMENTED HUMANOID),11,NE,Temperate,Plains,Material,166,Monster Manual,1
Lillend,7,Large,"outsider(chaotic, extraplanar, good)",7,CG,,Any,Any Chaotic,168,Monster Manual,1
Lizardfolk,1,Medium,humanoid(reptilian),2,N,Temperate,Marshes,Material,169,Monster Manual,1
Locathah,1/2,Medium,humanoid(aquatic),2,N,Warm,Aquatic,Material,169,Monster Manual,1
"Archon, Hound Archon",4,Medium,"outsider(archon, extraplanar, good, lawful)",6,LG,,Any,Celestia,17,Monster Manual,1
"Archon, Hound Archon Hero",16,Medium,"outsider(archon, extraplanar, good, lawful)",17,LG,,Any,Celestia,17,Monster Manual,1
Werebear (Lycanthrope),5,Medium,"humanoid(AUGMENTED,shapechanger)",7,LG,Cold,Forests,Material,171,Monster Manual,1
Wereboar (Lycanthrope),4,Medium,"humanoid(AUGMENTED,shapechanger)",4,N,Temperate,Forests,Material,172,Monster Manual,1
Wererat (Lycanthrope),2,Medium,"humanoid(AUGMENTED,shapechanger)",2,LE,,Any,Material,173,Monster Manual,1
Weretiger (Lycanthrope),5,Medium,"humanoid(AUGMENTED,shapechanger)",7,N,Warm,Forests,Material,174,Monster Manual,1
Werewolf (Lycanthrope),3,Medium,"humanoid(AUGMENTED,shapechanger)",3,CE,Temperate,Forests,Material,175,Monster Manual,1
Werewolf Lord (Lycanthrope),14,Medium,"humanoid(AUGMENTED,shapechanger)",16,CE,Temperate,Forests,Material,176,Monster Manual,1
Hill Giant Dire Wereboar (Lycanthrope),11,Large,"humanoid(AUGMENTED,shapechanger)",19,N,Temperate,Hills,Material,177,Monster Manual,1
Magmin,3,Small,"elemental(extraplanar, fire)",2,CN,,Any,Elemental Fire,179,Monster Manual,1
Manticore,5,Large,magical beast,6,LE,Warm,Marshes,Material,179,Monster Manual,1
"Archon, Trumpet Archon",14,Medium,"outsider(archon, extraplanar, good, lawful)",12,LG,,Any,Celestia,18,Monster Manual,1
Medusa,7,Medium,monstrous humanoid,6,LE,Temperate,Marshes,Material,180,Monster Manual,1
"Mephit, Air",3,Small,"outsider(air, extraplanar)",3,N,,Any,Elemental Air,181,Monster Manual,1
"Mephit, Dust",3,Small,"outsider(air, extraplanar)",3,N,,Any,Elemental Air,181,Monster Manual,1
"Mephit, Earth",3,Small,"outsider(earth, extraplanar)",3,N,,Any,Elemental Earth,182,Monster Manual,1
"Mephit, Fire",3,Small,"outsider(extraplanar, fire)",3,N,,Any,Elemental Fire,182,Monster Manual,1
"Mephit, Ice",3,Small,"outsider(air, cold, extraplanar)",3,N,,Any,Elemental Air,182,Monster Manual,1
"Mephit, Magma",3,Small,"outsider(extraplanar, fire)",3,N,,Any,Elemental Fire,183,Monster Manual,1
"Mephit, Ooze",3,Small,"outsider(extraplanar, water)",3,N,,Any,Elemental Water,183,Monster Manual,1
"Mephit, Salt",3,Small,"outsider(earth, extraplanar)",3,N,,Any,Elemental Earth,184,Monster Manual,1
"Mephit, Steam",3,Small,"outsider(extraplanar, fire)",3,N,,Any,Elemental Fire,184,Monster Manual,1
"Mephit, Water",3,Small,"outsider(extraplanar, water)",3,N,,Any,Elemental Water,185,Monster Manual,1
MERFOLK,1/2,Medium,HUMANOID (AQUATIC),1,N,TEMPERATE,AQUATIC,Material,185,Monster Manual,1
Mimic,4,Large,aberration(shapechanger),7,N,,Underground,Material,186,Monster Manual,1
MIND FLAYER 9TH-LEVEL SORCERER,17,Medium,aberration,17,LE,,UNDERGROUND,Material,187,Monster Manual,1
Mind Flayer,8,Medium,aberration,8,LE,,UNDERGROUND,Material,187,Monster Manual,1
Minotaur,4,Large,monstrous humanoid,6,CE,,Underground,Material,188,Monster Manual,1
Mohrg,8,Medium,undead,14,CE,,Any,Material,189,Monster Manual,1
"Arrowhawk, Adult",5,Medium,"outsider(air, extraplanar)",7,N,,Any,Elemental Air,19,Monster Manual,1
"Arrowhawk, Elder",8,Large,"outsider(air, extraplanar)",15,N,,Any,Elemental Air,19,Monster Manual,1
"Arrowhawk, Juvenile",3,Small,"outsider(air, extraplanar)",3,N,,Any,Elemental Air,19,Monster Manual,1
Mummy,5,Medium,undead,8,LE,,Any,Material,190,Monster Manual,1
"Mummy Lord, 10th-level Cleric",15,Medium,undead,18,LE,,Any,Material,190,Monster Manual,1
Naga: Dark Naga,8,Large,aberration,9,LE,Temperate,Hills,Material,191,Monster Manual,1
